"","Acentrella","Acroneuria","Antocha","Atrichopogon","Baetis","Bezzia_Palpomyia","Cambarus","Ceratopsyche","Cheumatopsyche","Demicryptochironomus","Diplectrona","Dixa","Dolophilodes","Drunella","Ectopria","Eukiefferiella","Gomphidae","Helichus","Hemerodromia","Hexatoma","Isonychia","Leuctra","Oligochaeta","Optioservus","Orconectes","Parachaetocladius","Paraleptophlebia","Parametriocnemus","Paratanytarsus","Polypedilum","Procloeon","Psephenus","Rheotanytarsus","Rhyacophila","Simulium","Stenonema","Sweltsa","Tanytarsus","Thienemannimyia","Tipula","Tvetenia","Boyeria","Leucrocuta","Natarsia","Orthocladius","Perlesta","Stenacron","Thienemanniella","Atherix","Cricotopus","Hydropsyche","Hydroptila","Amphinemura","Centroptilum","Cordulegaster","Diploperla","Ephemerella","Eurylophella","Gammarus","Isoperla","Microtendipes","Neophylax","Pycnopsyche","Rhagovelia","Rheocricotopus","Tabanus","Chimarra","Corydalus","Diamesa","Lanthus","Macronychus","Peltoperla","Prosimulium","Stenelmis","Ameletus","Cinygmula","Clioperla","Epeorus","Ephemera","Haploperla","Lepidostoma","Lirceus","Micropsectra","Nigronia","Ostrocerca","Stylogomphus","Yugus","Anchytarsus","Corynoptera","Eccoptura","Malirekus","Ormosia","Wormaldia","Cricotopus_Orthocladius","Microcylloepus","Nilotanypus","Acerpenna","Cardiocladius","Alloperla","Limonia","Sphaerium","Pseudolimnophila","Nixe","Plauditus","Chrysops","Pristina","Probezzia","Sialis","Diphetor","Krenosmittia","Stempellina","Brillia","Homoplectra","Molophilus","Larsia","Heptagenia","Caecidotea","Turbellaria","Limnophila","Platysmittia","Chelifera","Heleniella","Hydrobaenus","Oulimnius","Polycentropus","Limnophyes","Chaetocladius","Diplocladius","Dicranota","Stempellinella","Zavrelimyia","Glossosoma","Goera","Pteronarcys","Agapetus","Remenus","Clinocera","Mesocricotopus","Stilocladius","Empididae","Potthastia","Soyedina","Tallaperla","Rasvena","Promoresia","Lype","Serratella","Paraphaenocladius","Ceratopogon","Paracapnia","Paramerina","Crangonyx","Taenionema","Heterotrissocladius","Libellulidae","Paranemoura","Rheosmittia","Paracladopelma","Nanocladius","Macromia","Capniidae","Philopotamidae","Siphlonuridae","Veliidae","Cryptolabis","Parakiefferiella","Polycentropodidae","Gonomyia","Dannella","Taeniopteryx","Gerridae","Cladotanytarsus","Sublettea","Constempellina","Dasyhelea","Paragnetina","Epoicocladius","Hydrophilidae","Psychomyia","Agnetina","Choroterpes","Zavrelia","Pisidium","Hirudinea","Pseudochironomus","Psilometriocnemus","Allocapnia","Attenella","Peltoperlidae","Ptilostomis","Neoplasta","Blepharicera","Lopescladius","Pseudorthocladius","Nyctiophylax","Nemoura","Tokunagaia","Brachycentrus","Brachypremna","Prionocera","Utaperla","Pagastia","Gyraulus","Parachironomus","Cultus","Shipsa","Prostoia"
"1",0.254929350829779,0.865029689604762,0.125644205855183,0.0425858388116658,0.877747803779226,0.168281999177097,0.624934059072465,0.814542030977376,0.697907646236629,0.0844649567942816,0.791990444115679,0.207982148254979,0.868310373106107,0.174819471096529,0.494398187877848,0.0519222212127245,0.127799193084242,0.291924220585528,0.125640779901515,0.666882261333667,0.290365193257688,0.959524045814481,0.213802056279126,0.665253584522008,0.000710146782717742,0.369224911976149,0.713123873489882,0.749930915721413,0.00141344165810004,0.630480490730702,0.124223912289747,0.52906793785389,0.332916207327444,0.706710866312952,0.421095178678626,0.8265802667469,0.52990654053801,0.703648192121186,0.58716338420908,0.21037977826694,0.335164825715996,0.205865411721497,0.445839438259727,0.00070672082905002,0.0454161480815336,0.0411723971535658,0.128637795768362,0.0432959855943836,0.121438705622792,0.0419310724928637,0.292568709043327,0.00070672082905002,0.0983539564363603,0.0411723971535658,0.202328381622579,0.0411929528755721,0.0969302369172571,0.210139996232474,0.0419624712811054,0.130906969878921,0.498458102440498,0.0479245390213256,0.0426446452292492,0.161862705298063,0.0440061323771013,0.00070672082905002,0.00141686761176776,0.00070672082905002,0.166221208312762,0.0830966177390941,3.82506955770711e-05,0.174015693154319,0.0832033875080256,0.248482084116172,0.0458043765341755,0.0471070572644442,0.0418825439362835,0.458391497634859,0.205907088370741,0.170565442307558,0.0483988949284776,0.0404691022781835,0.211044822446745,0.612683448897817,1.71297683386085e-05,0.204465673878067,0.00734124986164301,0.0823864709563763,0.0404759541855189,0.207278853379597,0.164038248249129,4.16766492447928e-05,0.125041394046629,0.0483229587425556,0.162569426127113,0.0411723971535658,0.0412523244983876,0.0028303092698678,0.00503382505550745,0.00141344165810004,3.4259536677217e-06,0.0440129842844367,0.0418825439362835,0.247744529704112,0.0418791179826158,3.4259536677217e-06,0.121397028973547,0.0404725282318512,0.247162838822797,0.0404725282318512,0.123565720017278,0.123517191460697,3.4259536677217e-06,0.00145511830734483,0.0404691022781835,0.083765087872567,0.00216183913639485,0.0418825439362835,0.00224176648121672,0.00142029356543548,0.166179531663517,0.0433445141509638,3.4259536677217e-06,0.578825459181785,0.501358061194184,3.82506955770711e-05,0.0433793388928731,3.4259536677217e-06,0.377002267049367,0.215801179977442,0.124223912289747,0.288993428248832,0.121397028973547,0.4943502245265,0.00286513401177715,0.00354388200625327,0.00141686761176776,3.82506955770711e-05,0.000713572736385464,0.0809313526490315,0.000713572736385464,0.0809347786026992,0.407598398648089,3.82506955770711e-05,0.0823447943071315,0.0404656763245158,0.000723850597388629,0.00146197021468028,3.4259536677217e-06,0.0823447943071315,0.0404656763245158,0.000748397478294813,6.8519073354434e-06,3.4259536677217e-06,3.4259536677217e-06,3.82506955770711e-05,0.000744971524627091,0.00070672082905002,0.000710146782717742,0.00070672082905002,0.00141686761176776,0.0425858388116658,0.00070672082905002,0.00141344165810004,0.00212016248715006,0.00141344165810004,0.00215841318272713,0.00070672082905002,0.00141344165810004,0.00070672082905002,0.00070672082905002,0.000710146782717742,0.00070672082905002,0.00141344165810004,0.0411723971535658,0.0816380734780815,0.0816380734780815,0.0404656763245158,0.000710146782717742,0.0404656763245158,0.00070672082905002,0.0816380734780815,0.00070672082905002,0.00070672082905002,3.4259536677217e-06,3.4259536677217e-06,0.0404656763245158,0.0412106478491428,0.0411723971535658,0.00070672082905002,0.0404656763245158,0.122142000498174,0.0028303092698678,0.00070672082905002,0.00070672082905002,0.0404656763245158,0.00070672082905002,3.4259536677217e-06,0.00070672082905002,0.00070672082905002,0.00070672082905002,0.00070672082905002,0.00070672082905002,0.00070672082905002,0.00070672082905002,3.4259536677217e-06,6.8519073354434e-06
"43",0.395097802108331,0.660457485628217,0.0737307799196894,0.0160715782034152,0.524328655151619,0.189870805457082,0.547610709208707,0.240029240889958,0.234044909916407,0.0267983371843263,0.790853831632628,0.0429441564595477,0.228389848047808,0.451270704399224,0.557309893553945,0.344209067120943,0.0859574274787886,0.319244703337932,0.0529555284312114,0.762282172965985,0.070675477356427,0.937637124998663,0.448233806706945,0.521328567201306,0.026120070710982,0.13400845660622,0.685970349405879,0.546055295223633,0.010689638445008,0.369457116832308,0.0214906384977254,0.297484124261797,0.0905548656682551,0.749358854062559,0.378149076393186,0.476317928091872,0.457607525066886,0.373064100922003,0.414174283980235,0.451636783246142,0.240592653429874,0.0476849502805136,0.068078899582872,0.00534481922250402,0.0582261065819092,0.00538193975840712,0.246080828283878,0.0421916489143972,0.0378540544762524,0.110795206314888,0.162195320761025,0.00534481922250402,0.775855100447547,0.00538193975840712,0.000185602679515483,0.130033448689275,0.702839707537105,0.287506380500318,0.0862121447179973,0.520770124976365,0.355307031460885,0.708606131013414,0.157690528514348,0.000148482143612386,0.0683117196253792,0.00534481922250402,0.031464889933486,0.00534481922250402,0.10389497310731,0.0746266430963393,0.0169674413800651,0.287339493485722,0.507099114245964,0.250733791880231,0.692571673345902,0.461573914146,0.0315020104693891,0.840380907161215,0.0854276431490567,0.336100783110288,0.379810725473856,0.0208123720243811,0.419238909600103,0.313393631168792,0.10387625744239,0.120096317789417,0.425331109855645,0.0485065723853573,0.062362875001337,0.0583745887255216,0.137026638633579,0.0377426928685431,0.268522855365139,0.134315517720534,0.00549330136611641,0.00538193975840712,0.0600920740070153,0.0421545283784941,0.133674371783092,0.010689638445008,0.020775251488478,0.109862222602335,0.0315020104693891,0.0584117092614247,0.0107267589809111,0.020775251488478,0.00011136160770929,0.0415876235128591,0.16629496864455,0.0415876235128591,0.0954390151207204,0.0161458192752214,0.020775251488478,0.0484323313135511,0.0208123720243811,0.0630040209387782,0.0537771505360552,0.0315020104693891,0.108487284784663,0.052240141421964,0.0661522802387667,0.121484844759896,0.020775251488478,0.355580464365013,0.389845939622553,0.0169674413800651,0.117677034651483,0.020775251488478,0.213576719542242,0.160255112264113,0.0214906384977254,0.097728531779962,0.00011136160770929,0.266456372715253,0.0383467182700812,0.0890498505779541,0.031464889933486,0.0169674413800651,0.04689532219946,7.42410718061931e-05,0.04689532219946,0.0208494925602842,0.0726528063892424,0.0169674413800651,0.0107638795168142,3.71205359030965e-05,0.109221076664894,0.0899828342905071,0.020775251488478,0.0107638795168142,3.71205359030965e-05,0.0430875120910471,0.041550502976956,0.020775251488478,0.020775251488478,0.0169674413800651,0.0223122606025691,0.00534481922250402,0.026120070710982,0.00534481922250402,0.031464889933486,0.0160715782034152,0.00534481922250402,0.010689638445008,0.0160344576675121,0.010689638445008,0.0330018990475772,0.00534481922250402,0.010689638445008,0.00534481922250402,0.00534481922250402,0.026120070710982,0.00534481922250402,0.010689638445008,0.00538193975840712,0.00541906029431022,0.00541906029431022,3.71205359030965e-05,0.026120070710982,3.71205359030965e-05,0.00534481922250402,0.00541906029431022,0.00534481922250402,0.00534481922250402,0.020775251488478,0.020775251488478,3.71205359030965e-05,0.0223493811384722,0.00538193975840712,0.00534481922250402,3.71205359030965e-05,0.0224236222102784,0.0421545283784941,0.00534481922250402,0.00534481922250402,3.71205359030965e-05,0.00534481922250402,0.020775251488478,0.00534481922250402,0.00534481922250402,0.00534481922250402,0.00534481922250402,0.00534481922250402,0.00534481922250402,0.00534481922250402,0.020775251488478,0.041550502976956
"79",0.391474522247512,0.636886624845316,0.0864500497717129,0.0275501843663082,0.630272227117207,0.192628790243883,0.561697392913792,0.242246076627399,0.256164213421753,0.0459592053240058,0.801345274434253,0.0737627779712673,0.32067264825768,0.448910044301034,0.505499248836978,0.35104799009721,0.114444628856856,0.315814590164939,0.070838556322403,0.736792437223902,0.108481075378063,0.953038825511593,0.429612233905666,0.528316744718402,0.0247526568579205,0.144328036089737,0.734275326823959,0.593313976647588,0.018282326817221,0.461958094521643,0.036944736055872,0.259056941188225,0.13546017088506,0.728920145674391,0.416747470081085,0.506926308718947,0.394803318769251,0.408493165655811,0.471530138235343,0.416842670339169,0.273877381833996,0.0619507811947458,0.0573692793017836,0.00914116340861051,0.0797263314500602,0.00926785754908716,0.250191006437882,0.0523028412242287,0.0321741581793617,0.0970375770635593,0.199492717119758,0.00914116340861051,0.740531482507952,0.00926785754908716,0.000633470702383266,0.102936818244947,0.675414675342801,0.272912696139509,0.0819971724735611,0.482277178082678,0.370723952459674,0.611286322928305,0.13740172737079,0.000506776561906613,0.0770554980821491,0.00914116340861051,0.033893820266531,0.00914116340861051,0.119512997388745,0.0750824477140265,0.0161825823086217,0.31373475557932,0.403494899008848,0.230004406604844,0.583862832702473,0.413665060409351,0.0340205144070076,0.766024394285752,0.0937448569526775,0.331617090052131,0.352176653402087,0.0157381875897866,0.394189757989848,0.277979134217063,0.0780574672465499,0.106114428174765,0.391456542778865,0.050329790856106,0.0469611744884066,0.0802331080119668,0.12217031634291,0.0317940757579317,0.234565998574826,0.164267643151056,0.00964793997051712,0.00926785754908716,0.0572445156156406,0.052176147083752,0.143187788825447,0.018282326817221,0.01561149344931,0.108278484980769,0.0340205144070076,0.0803598021524434,0.0184090209576977,0.01561149344931,0.00038008242142996,0.0313496810390966,0.166600866017628,0.0313496810390966,0.0908206353038131,0.0278035726472615,0.01561149344931,0.0500764025751527,0.0157381875897866,0.0680410288140153,0.0592175659837632,0.0340205144070076,0.107194224050317,0.049505313715841,0.0877189216308131,0.11531990388078,0.01561149344931,0.379732026218574,0.424042277262049,0.0161825823086217,0.115890992740092,0.01561149344931,0.260492327033762,0.221721144673225,0.036944736055872,0.121992824318774,0.00038008242142996,0.286938340546638,0.0527472359430638,0.0925402973909824,0.033893820266531,0.0161825823086217,0.0403641503072305,0.000253388280953306,0.0403641503072305,0.0158648817302633,0.0863793419650738,0.0161825823086217,0.0185357150981743,0.000126694140476653,0.0871986306551604,0.0812993894737727,0.01561149344931,0.0185357150981743,0.000126694140476653,0.0409352391665422,0.0312229868986199,0.01561149344931,0.01561149344931,0.0161825823086217,0.0253237457172322,0.00914116340861051,0.0247526568579205,0.00914116340861051,0.033893820266531,0.0275501843663082,0.00914116340861051,0.018282326817221,0.0274234902258315,0.018282326817221,0.0436060725344533,0.00914116340861051,0.018282326817221,0.00914116340861051,0.00914116340861051,0.0247526568579205,0.00914116340861051,0.018282326817221,0.00926785754908716,0.00939455168956381,0.00939455168956381,0.000126694140476653,0.0247526568579205,0.000126694140476653,0.00914116340861051,0.00939455168956381,0.00914116340861051,0.00914116340861051,0.01561149344931,0.01561149344931,0.000126694140476653,0.0254504398577089,0.00926785754908716,0.00914116340861051,0.000126694140476653,0.0257038281386622,0.052176147083752,0.00914116340861051,0.00914116340861051,0.000126694140476653,0.00914116340861051,0.01561149344931,0.00914116340861051,0.00914116340861051,0.00914116340861051,0.00914116340861051,0.00914116340861051,0.00914116340861051,0.00914116340861051,0.01561149344931,0.0312229868986199
"149",0.367573288303682,0.6969849776504,0.0512753553531805,0.00248400781142848,0.460622618439549,0.172739006123488,0.527382294885996,0.286120029438543,0.204661774669355,0.00417545781976217,0.808323844251803,0.00687213443547884,0.15225055719966,0.447886074210048,0.61263918053412,0.323525182800117,0.057130158400895,0.324470087639033,0.0281748526890908,0.763555901173657,0.0352475511484764,0.930592157605587,0.439453033729142,0.46737910540624,0.0238930604671845,0.128961686838269,0.668408703233831,0.515517843720673,0.0015851156061896,0.272662968728907,0.00348923441881147,0.341868134291229,0.0342544293214748,0.769823937049566,0.333507226679508,0.461297030739783,0.537896102322332,0.333459009691422,0.335210781468223,0.492122638957138,0.208767010294678,0.0275949636902842,0.071263744218949,0.000792557803094798,0.0287547416878974,0.000898892205238889,0.253158126431998,0.026377068278613,0.0499971381730418,0.120671092967212,0.13698149449098,0.000792557803094798,0.816321940377825,0.000898892205238889,0.000531672010720457,0.139501908189777,0.745435316779366,0.26335533714975,0.101047719941553,0.566273723389739,0.326279976829892,0.798165537455494,0.167664656098487,0.000425337608576365,0.0502701287457975,0.000792557803094798,0.0246856182702793,0.000792557803094798,0.108014083998794,0.0753689798442718,0.0265776323025198,0.255335235817375,0.563956665428586,0.23798349547852,0.795787864046209,0.513212688406462,0.0247919526724234,0.934980375775862,0.0772730986568937,0.350728716735121,0.388863901776913,0.0232068370662338,0.443237061793623,0.308242013090086,0.115502513320449,0.118411858740453,0.467697906479233,0.0514759193770873,0.0694078423944133,0.0291800792964738,0.144883156640829,0.0496781349666095,0.288442083467843,0.108180740169406,0.00121789541167116,0.000898892205238889,0.0771546594743682,0.0262707338764689,0.128004677218972,0.0015851156061896,0.0231005026640897,0.096471134073977,0.0247919526724234,0.0292864136986179,0.00169145000833369,0.0231005026640897,0.000319003206432274,0.0463073397303235,0.177528260795352,0.0463073397303235,0.0985758169105056,0.00269667661571667,0.0231005026640897,0.0512632505727991,0.0232068370662338,0.0495839053448468,0.0520558083758939,0.0247919526724234,0.128311575645023,0.047786120934369,0.0583359490321848,0.122256208573402,0.0231005026640897,0.362709109048896,0.359504969983221,0.0265776323025198,0.125733338211832,0.0231005026640897,0.160780325336402,0.0883689079002209,0.00348923441881147,0.0833405705088964,0.000319003206432274,0.289232143236864,0.029747863514899,0.0732642970077432,0.0246856182702793,0.0265776323025198,0.0469935631312742,0.000212668804288183,0.0469935631312742,0.0233131714683779,0.0839664721413795,0.0265776323025198,0.00179778441047778,0.000106334402144091,0.116295071123543,0.0974642559009786,0.0231005026640897,0.00179778441047778,0.000106334402144091,0.0504706927697043,0.0462010053281794,0.0231005026640897,0.0231005026640897,0.0265776323025198,0.0273701901056146,0.000792557803094798,0.0238930604671845,0.000792557803094798,0.0246856182702793,0.00248400781142848,0.000792557803094798,0.0015851156061896,0.00237767340928439,0.0015851156061896,0.0289553057118042,0.000792557803094798,0.0015851156061896,0.000792557803094798,0.000792557803094798,0.0238930604671845,0.000792557803094798,0.0015851156061896,0.000898892205238889,0.00100522660738298,0.00100522660738298,0.000106334402144091,0.0238930604671845,0.000106334402144091,0.000792557803094798,0.00100522660738298,0.000792557803094798,0.000792557803094798,0.0231005026640897,0.0231005026640897,0.000106334402144091,0.0274765245077587,0.000898892205238889,0.000792557803094798,0.000106334402144091,0.0276891933120469,0.0262707338764689,0.000792557803094798,0.000792557803094798,0.000106334402144091,0.000792557803094798,0.0231005026640897,0.000792557803094798,0.000792557803094798,0.000792557803094798,0.000792557803094798,0.000792557803094798,0.000792557803094798,0.000792557803094798,0.0231005026640897,0.0462010053281794
"162",0.364892840125768,0.699831466255262,0.0494121571536612,0.0014522715279277,0.456987840902636,0.171169259819028,0.525757104230788,0.290380351371652,0.202204829472832,0.00245359040068192,0.810262508804982,0.00410468905342413,0.146970274379331,0.447610255856054,0.616697209896051,0.321820948922102,0.0550493449181246,0.324897949474795,0.0262080568859619,0.763083755579478,0.0326938515552279,0.930288285634495,0.438239104510228,0.462310998062025,0.0236550529228728,0.128640551584262,0.667907608240549,0.513674667524064,0.000901905310346962,0.265550962929598,0.00210205130791569,0.34509090987555,0.0298617932842126,0.771300876084598,0.330156669368925,0.460475248383496,0.544027654069147,0.330401611650602,0.328975709750652,0.495245531166588,0.206496342520457,0.025955931355603,0.0711568026447511,0.000450952655173481,0.0264601824163209,0.000550366217580738,0.253986089111721,0.0251073244508005,0.0509907710215633,0.121306150010194,0.135431770189431,0.000450952655173481,0.819600297672484,0.000550366217580738,0.000497067812036283,0.139774967823776,0.749086091559039,0.260702649963637,0.102386379541437,0.569845239954161,0.323816403418929,0.804618887339762,0.168165303200766,0.000397654249629027,0.0487623773736732,0.000450952655173481,0.0241060055780462,0.000450952655173481,0.108772760648296,0.0754483156923757,0.0274884300666422,0.2529578414614,0.567018751113003,0.236245105292824,0.803266029374241,0.517150071874311,0.0242054191404535,0.942378464739491,0.0766484616899445,0.352088138854215,0.389178486449333,0.0233035138301065,0.44500395348742,0.306752128157587,0.116020501338496,0.117870427116053,0.471093410431679,0.051793262769503,0.0697117143655051,0.0268578366659499,0.145259443620288,0.0506925303343415,0.289570866773366,0.106444953437999,0.000848606904802508,0.000550366217580738,0.0787313266185645,0.0250079108883932,0.127745829522597,0.000901905310346962,0.0232041002676993,0.0951705779090717,0.0242054191404535,0.0269572502283572,0.00100131887275422,0.0232041002676993,0.00029824068722177,0.0465076140978058,0.178583888576208,0.0465076140978058,0.0987518295224823,0.00165109865274221,0.0232041002676993,0.0515944356446885,0.0233035138301065,0.048410838280907,0.052045388299862,0.0242054191404535,0.130226348700846,0.0473101058457455,0.0580802303139544,0.122208055320541,0.0232041002676993,0.363905697352041,0.357392973905208,0.0274884300666422,0.126492385119483,0.0232041002676993,0.15680513105887,0.0829617988623732,0.00210205130791569,0.0824844765792224,0.00029824068722177,0.291839806148262,0.0292922406873362,0.0718670640789652,0.0241060055780462,0.0274884300666422,0.046859153190572,0.000198827124814513,0.046859153190572,0.0234029273925138,0.0852632364446932,0.0274884300666422,0.00110073243516148,9.94135624072566e-05,0.11647145399367,0.098002636180087,0.0232041002676993,0.00110073243516148,9.94135624072566e-05,0.051143482989515,0.0464082005353985,0.0232041002676993,0.0232041002676993,0.0274884300666422,0.0279393827218157,0.000450952655173481,0.0236550529228728,0.000450952655173481,0.0241060055780462,0.0014522715279277,0.000450952655173481,0.000901905310346962,0.00135285796552044,0.000901905310346962,0.0288412880321627,0.000450952655173481,0.000901905310346962,0.000450952655173481,0.000450952655173481,0.0236550529228728,0.000450952655173481,0.000901905310346962,0.000550366217580738,0.000649779779987995,0.000649779779987995,9.94135624072566e-05,0.0236550529228728,9.94135624072566e-05,0.000450952655173481,0.000649779779987995,0.000450952655173481,0.000450952655173481,0.0232041002676993,0.0232041002676993,9.94135624072566e-05,0.028038796284223,0.000550366217580738,0.000450952655173481,9.94135624072566e-05,0.0282376234090375,0.0250079108883932,0.000450952655173481,0.000450952655173481,9.94135624072566e-05,0.000450952655173481,0.0232041002676993,0.000450952655173481,0.000450952655173481,0.000450952655173481,0.000450952655173481,0.000450952655173481,0.000450952655173481,0.000450952655173481,0.0232041002676993,0.0464082005353985
"173",0.390749035529452,0.694375562594678,0.0548218630549087,0.000876094332646974,0.401662274777215,0.182264492981919,0.528003746794723,0.251485461281283,0.204291875079528,0.00146365817261325,0.78540255564549,0.00236075821446997,0.116044708621278,0.452361137885952,0.624258291652917,0.331267425985575,0.0496060612897889,0.324094927899319,0.0282922772874038,0.787805775066577,0.0234070174333841,0.92040073984288,0.463957366241519,0.499280651086966,0.0268181162601857,0.12259938149141,0.633151020052455,0.490785535568112,0.000577060985361401,0.250649333779938,0.00118563053453742,0.348379286853008,0.030364505009193,0.775364960942177,0.327300271882622,0.44209758002939,0.542660323756242,0.327085261372175,0.335154859500287,0.49732970558364,0.198693017130284,0.0280247525039328,0.0799928191958491,0.000288530492680701,0.0285598020708747,0.000299033347285573,0.243887098193023,0.0276942105928326,0.0470092868556626,0.127154099434329,0.118228165495122,0.000288530492680701,0.821608135429591,0.000299033347285573,5.25142730243643e-05,0.159476547952315,0.741442317141714,0.295051793135067,0.0945431204236622,0.571393124919144,0.33196001837159,0.82972099216378,0.18050180146202,4.20114184194914e-05,0.0545123268530183,0.000288530492680701,0.0271066467528664,0.000288530492680701,0.0896473577150377,0.0743939612466048,0.020448192524343,0.251998707739555,0.625433869121047,0.267667118744124,0.828855400685738,0.523240218947364,0.0271171496074712,0.940456620516151,0.0750025307957808,0.344511611859848,0.409413530824686,0.0265400886221098,0.450640457784472,0.347350401738083,0.132647928837525,0.133566034588591,0.47045907505043,0.0475758449864191,0.0795992601571197,0.0286018134892942,0.154003724258329,0.046977778291848,0.307666403750954,0.0971398948577885,0.000330541911100192,0.000299033347285573,0.0677250041634766,0.0276837077382278,0.122504855799966,0.000577060985361401,0.026529585767505,0.107571498388028,0.0271171496074712,0.0286123163438991,0.000587563839966274,0.026529585767505,3.15085638146186e-05,0.0530696743896148,0.169257120726762,0.0530696743896148,0.100934049868715,0.00089710004185672,0.026529585767505,0.0475548392772094,0.0265400886221098,0.0542342992149425,0.0478433697698901,0.0271171496074712,0.115269340586081,0.0536362325203713,0.0426695794231897,0.127731160419691,0.026529585767505,0.333896506382976,0.347480939623494,0.020448192524343,0.121649767176529,0.026529585767505,0.152302802678402,0.0790419576933106,0.00118563053453742,0.0698077347398707,3.15085638146186e-05,0.252844090907848,0.0216023144950658,0.0810314097659184,0.0271066467528664,0.020448192524343,0.0533477020276906,2.10057092097457e-05,0.0533477020276906,0.0265505914767147,0.0626037280898006,0.020448192524343,0.000598066694571147,1.05028546048729e-05,0.132936459330205,0.100614010812219,0.026529585767505,0.000598066694571147,1.05028546048729e-05,0.0472663087845287,0.0530591715350099,0.026529585767505,0.026529585767505,0.020448192524343,0.0207367230170237,0.000288530492680701,0.0268181162601857,0.000288530492680701,0.0271066467528664,0.000876094332646974,0.000288530492680701,0.000577060985361401,0.000865591478042102,0.000577060985361401,0.0213137840023851,0.000288530492680701,0.000577060985361401,0.000288530492680701,0.000288530492680701,0.0268181162601857,0.000288530492680701,0.000577060985361401,0.000299033347285573,0.000309536201890446,0.000309536201890446,1.05028546048729e-05,0.0268181162601857,1.05028546048729e-05,0.000288530492680701,0.000309536201890446,0.000288530492680701,0.000288530492680701,0.026529585767505,0.026529585767505,1.05028546048729e-05,0.0207472258716286,0.000299033347285573,0.000288530492680701,1.05028546048729e-05,0.0207682315808383,0.0276837077382278,0.000288530492680701,0.000288530492680701,1.05028546048729e-05,0.000288530492680701,0.026529585767505,0.000288530492680701,0.000288530492680701,0.000288530492680701,0.000288530492680701,0.000288530492680701,0.000288530492680701,0.000288530492680701,0.026529585767505,0.0530591715350099
