"","OE.scores.O","OE.scores.E","OE.scores.OoverE","OE.scores.Onull","OE.scores.Enull","OE.scores.OoverE.null","OE.scores.BC","OE.scores.BC.null","OE.scores.outlier.05","OE.scores.outlier.01","Capture.Probs.Acentrella","Capture.Probs.Acroneuria","Capture.Probs.Antocha","Capture.Probs.Atrichopogon","Capture.Probs.Baetis","Capture.Probs.Bezzia_Palpomyia","Capture.Probs.Cambarus","Capture.Probs.Ceratopsyche","Capture.Probs.Cheumatopsyche","Capture.Probs.Demicryptochironomus","Capture.Probs.Diplectrona","Capture.Probs.Dixa","Capture.Probs.Dolophilodes","Capture.Probs.Drunella","Capture.Probs.Ectopria","Capture.Probs.Eukiefferiella","Capture.Probs.Gomphidae","Capture.Probs.Helichus","Capture.Probs.Hemerodromia","Capture.Probs.Hexatoma","Capture.Probs.Isonychia","Capture.Probs.Leuctra","Capture.Probs.Oligochaeta","Capture.Probs.Optioservus","Capture.Probs.Orconectes","Capture.Probs.Parachaetocladius","Capture.Probs.Paraleptophlebia","Capture.Probs.Parametriocnemus","Capture.Probs.Paratanytarsus","Capture.Probs.Polypedilum","Capture.Probs.Procloeon","Capture.Probs.Psephenus","Capture.Probs.Rheotanytarsus","Capture.Probs.Rhyacophila","Capture.Probs.Simulium","Capture.Probs.Stenonema","Capture.Probs.Sweltsa","Capture.Probs.Tanytarsus","Capture.Probs.Thienemannimyia","Capture.Probs.Tipula","Capture.Probs.Tvetenia","Capture.Probs.Boyeria","Capture.Probs.Leucrocuta","Capture.Probs.Natarsia","Capture.Probs.Orthocladius","Capture.Probs.Perlesta","Capture.Probs.Stenacron","Capture.Probs.Thienemanniella","Capture.Probs.Atherix","Capture.Probs.Cricotopus","Capture.Probs.Hydropsyche","Capture.Probs.Hydroptila","Capture.Probs.Amphinemura","Capture.Probs.Centroptilum","Capture.Probs.Cordulegaster","Capture.Probs.Diploperla","Capture.Probs.Ephemerella","Capture.Probs.Eurylophella","Capture.Probs.Gammarus","Capture.Probs.Isoperla","Capture.Probs.Microtendipes","Capture.Probs.Neophylax","Capture.Probs.Pycnopsyche","Capture.Probs.Rhagovelia","Capture.Probs.Rheocricotopus","Capture.Probs.Tabanus","Capture.Probs.Chimarra","Capture.Probs.Corydalus","Capture.Probs.Diamesa","Capture.Probs.Lanthus","Capture.Probs.Macronychus","Capture.Probs.Peltoperla","Capture.Probs.Prosimulium","Capture.Probs.Stenelmis","Capture.Probs.Ameletus","Capture.Probs.Cinygmula","Capture.Probs.Clioperla","Capture.Probs.Epeorus","Capture.Probs.Ephemera","Capture.Probs.Haploperla","Capture.Probs.Lepidostoma","Capture.Probs.Lirceus","Capture.Probs.Micropsectra","Capture.Probs.Nigronia","Capture.Probs.Ostrocerca","Capture.Probs.Stylogomphus","Capture.Probs.Yugus","Capture.Probs.Anchytarsus","Capture.Probs.Corynoptera","Capture.Probs.Eccoptura","Capture.Probs.Malirekus","Capture.Probs.Ormosia","Capture.Probs.Wormaldia","Capture.Probs.Cricotopus_Orthocladius","Capture.Probs.Microcylloepus","Capture.Probs.Nilotanypus","Capture.Probs.Acerpenna","Capture.Probs.Cardiocladius","Capture.Probs.Alloperla","Capture.Probs.Limonia","Capture.Probs.Sphaerium","Capture.Probs.Pseudolimnophila","Capture.Probs.Nixe","Capture.Probs.Plauditus","Capture.Probs.Chrysops","Capture.Probs.Pristina","Capture.Probs.Probezzia","Capture.Probs.Sialis","Capture.Probs.Diphetor","Capture.Probs.Krenosmittia","Capture.Probs.Stempellina","Capture.Probs.Brillia","Capture.Probs.Homoplectra","Capture.Probs.Molophilus","Capture.Probs.Larsia","Capture.Probs.Heptagenia","Capture.Probs.Caecidotea","Capture.Probs.Turbellaria","Capture.Probs.Limnophila","Capture.Probs.Platysmittia","Capture.Probs.Chelifera","Capture.Probs.Heleniella","Capture.Probs.Hydrobaenus","Capture.Probs.Oulimnius","Capture.Probs.Polycentropus","Capture.Probs.Limnophyes","Capture.Probs.Chaetocladius","Capture.Probs.Diplocladius","Capture.Probs.Dicranota","Capture.Probs.Stempellinella","Capture.Probs.Zavrelimyia","Capture.Probs.Glossosoma","Capture.Probs.Goera","Capture.Probs.Pteronarcys","Capture.Probs.Agapetus","Capture.Probs.Remenus","Capture.Probs.Clinocera","Capture.Probs.Mesocricotopus","Capture.Probs.Stilocladius","Capture.Probs.Empididae","Capture.Probs.Potthastia","Capture.Probs.Soyedina","Capture.Probs.Tallaperla","Capture.Probs.Rasvena","Capture.Probs.Promoresia","Capture.Probs.Lype","Capture.Probs.Serratella","Capture.Probs.Paraphaenocladius","Capture.Probs.Ceratopogon","Capture.Probs.Paracapnia","Capture.Probs.Paramerina","Capture.Probs.Crangonyx","Capture.Probs.Taenionema","Capture.Probs.Heterotrissocladius","Capture.Probs.Libellulidae","Capture.Probs.Paranemoura","Capture.Probs.Rheosmittia","Capture.Probs.Paracladopelma","Capture.Probs.Nanocladius","Capture.Probs.Macromia","Capture.Probs.Capniidae","Capture.Probs.Philopotamidae","Capture.Probs.Siphlonuridae","Capture.Probs.Veliidae","Capture.Probs.Cryptolabis","Capture.Probs.Parakiefferiella","Capture.Probs.Polycentropodidae","Capture.Probs.Gonomyia","Capture.Probs.Dannella","Capture.Probs.Taeniopteryx","Capture.Probs.Gerridae","Capture.Probs.Cladotanytarsus","Capture.Probs.Sublettea","Capture.Probs.Constempellina","Capture.Probs.Dasyhelea","Capture.Probs.Paragnetina","Capture.Probs.Epoicocladius","Capture.Probs.Hydrophilidae","Capture.Probs.Psychomyia","Capture.Probs.Agnetina","Capture.Probs.Choroterpes","Capture.Probs.Zavrelia","Capture.Probs.Pisidium","Capture.Probs.Hirudinea","Capture.Probs.Pseudochironomus","Capture.Probs.Psilometriocnemus","Capture.Probs.Allocapnia","Capture.Probs.Attenella","Capture.Probs.Peltoperlidae","Capture.Probs.Ptilostomis","Capture.Probs.Neoplasta","Capture.Probs.Blepharicera","Capture.Probs.Lopescladius","Capture.Probs.Pseudorthocladius","Capture.Probs.Nyctiophylax","Capture.Probs.Nemoura","Capture.Probs.Tokunagaia","Capture.Probs.Brachycentrus","Capture.Probs.Brachypremna","Capture.Probs.Prionocera","Capture.Probs.Utaperla","Capture.Probs.Pagastia","Capture.Probs.Gyraulus","Capture.Probs.Parachironomus","Capture.Probs.Cultus","Capture.Probs.Shipsa","Capture.Probs.Prostoia","Group.Occurrence.Probs.1","Group.Occurrence.Probs.2","Group.Occurrence.Probs.3","Group.Occurrence.Probs.4"
"40",13,12.0185002201892,1.08166574546149,11,11.5865384615385,0.949377593360996,0.283251776737701,0.352064708386547,0,0,0.395329611691033,0.659495122890548,0.0742764540088267,0.0164890906760489,0.527481178329413,0.190128760871158,0.548161985975996,0.239542520344137,0.23487375920487,0.0274942305351017,0.790898064612055,0.0440577976612715,0.231359830475786,0.451262528026744,0.555491609650313,0.344609065424177,0.0869389365669263,0.319107321613667,0.0536459367929925,0.761682928100503,0.0719413230683301,0.938071210127437,0.44791060440359,0.522095669340944,0.0261144680328304,0.134296646037911,0.687281707210806,0.547484197734546,0.0109679016339923,0.372676642923567,0.022047517943166,0.296089661643895,0.0922197836372679,0.748657475722789,0.379542495275806,0.477183304743911,0.455249640508898,0.374319212034233,0.416384522970913,0.450383775071611,0.241717146920429,0.0482364624261174,0.0677851229401642,0.00548395081699613,0.0590554111598677,0.00552118904205663,0.24609891543193,0.0426035587088793,0.0375833792139611,0.110368356045335,0.163336504596878,0.00548395081699613,0.774602665251669,0.00552118904205663,0.000186191125302465,0.129304292337062,0.701743211970174,0.287445339486436,0.0859484689366119,0.519379382010096,0.355986587533835,0.70536885537444,0.157113341294,0.000148952900241972,0.0687180267417096,0.00548395081699613,0.0315984188498265,0.00548395081699613,0.104206616986889,0.0746285106557232,0.0168411473229454,0.288313179268852,0.504080002295353,0.250400208044674,0.688917002923452,0.459897437753211,0.031635657074887,0.83760795066863,0.085708126964897,0.335836754261431,0.379080862986699,0.0206677554408947,0.418396061349828,0.312626903717721,0.103152586079171,0.119790629655462,0.424083115913479,0.0485140426228928,0.0619287898725632,0.0592043640601096,0.136594538753347,0.0374716645387796,0.267518935564395,0.135304026289577,0.00563290371723811,0.00552118904205663,0.0598340009037816,0.0425663204838188,0.133961502012366,0.0109679016339923,0.0206305172158342,0.109979061173378,0.031635657074887,0.0592416022851701,0.0110051398590528,0.0206305172158342,0.000111714675181479,0.041298272656729,0.166172645084513,0.041298272656729,0.0952962660966179,0.0165635671261699,0.0206305172158342,0.0484395661727719,0.0206677554408947,0.063271314149774,0.053923516989768,0.031635657074887,0.108236328851493,0.0522289360656607,0.0667349524481095,0.121336257679327,0.0206305172158342,0.356050150811238,0.390974168231876,0.0168411473229454,0.117546887786438,0.0206305172158342,0.215250622240702,0.162483438402843,0.022047517943166,0.0984450859731175,0.000111714675181479,0.266664368628634,0.0387769505909299,0.0893113057324834,0.0315984188498265,0.0168411473229454,0.0467449852486646,7.44764501209859e-05,0.0467449852486646,0.0207049936659552,0.0728316274874256,0.0168411473229454,0.0110423780841133,3.72382250604929e-05,0.108636536896167,0.0897006006044403,0.0206305172158342,0.0110423780841133,3.72382250604929e-05,0.0429556153557757,0.0412610344316685,0.0206305172158342,0.0206305172158342,0.0168411473229454,0.0223250981399415,0.00548395081699613,0.0261144680328304,0.00548395081699613,0.0315984188498265,0.0164890906760489,0.00548395081699613,0.0109679016339923,0.0164518524509884,0.0109679016339923,0.0332929997739338,0.00548395081699613,0.0109679016339923,0.00548395081699613,0.00548395081699613,0.0261144680328304,0.00548395081699613,0.0109679016339923,0.00552118904205663,0.00555842726711712,0.00555842726711712,3.72382250604929e-05,0.0261144680328304,3.72382250604929e-05,0.00548395081699613,0.00555842726711712,0.00548395081699613,0.00548395081699613,0.0206305172158342,0.0206305172158342,3.72382250604929e-05,0.022362336365002,0.00552118904205663,0.00548395081699613,3.72382250604929e-05,0.022436812815123,0.0425663204838188,0.00548395081699613,0.00548395081699613,3.72382250604929e-05,0.00548395081699613,0.0206305172158342,0.00548395081699613,0.00548395081699613,0.00548395081699613,0.00548395081699613,0.00548395081699613,0.00548395081699613,0.00548395081699613,0.0206305172158342,0.0412610344316685,0.577654482043358,0.202093767875344,0.219358032679845,0.00089371740145183
"128",9,11.7815570208728,0.763905821960129,9,11.5865384615385,0.776763485477178,0.36751329738542,0.392807099486221,0,0,0.375723465063588,0.682191788822199,0.0602287132068304,0.00843019125612536,0.495966778211037,0.178556336647349,0.535835757117636,0.272137822380982,0.217387794364991,0.0140908279642639,0.804248713225622,0.0227640744447193,0.189799203722583,0.448461442445935,0.587740995800499,0.330879893850718,0.070317801329147,0.322311265810117,0.038605311665623,0.759510833716204,0.0519500647845865,0.935008267764213,0.439483012005414,0.485588783733961,0.0243929560891941,0.132158487008142,0.680793487919652,0.53198556010957,0.00553910909597357,0.316573927591537,0.0114428010284422,0.32250739664042,0.0585998315623556,0.760423655737095,0.353140948674466,0.470584060485209,0.503605436953134,0.351222087411635,0.368463961932691,0.474223315782964,0.223613579429836,0.0360788123419663,0.0689765629054238,0.00276955454798678,0.0411318109892798,0.00289108216015179,0.251415841641861,0.0328231473453195,0.0453918103972659,0.115558068892531,0.150313183550089,0.00276955454798678,0.798088860019417,0.00289108216015179,0.000607638060825018,0.132631491407396,0.727679546299822,0.26893015504196,0.0957150918296804,0.546169998756586,0.337755806680506,0.755632719778725,0.161574426522933,0.000486110448660014,0.0572161034345136,0.00276955454798678,0.0271625106371809,0.00276955454798678,0.108938317336479,0.0752023479702686,0.0234038260195636,0.269143826611577,0.531074204813979,0.239119617468958,0.747324056134765,0.489821497779538,0.0272840382493459,0.894243137903731,0.0811060399027372,0.345350508993185,0.381902325734406,0.0217449291533723,0.43196564277018,0.305083570602065,0.108117007706037,0.117033309410822,0.449222721632945,0.0508093918810745,0.064991732235787,0.0416179214379398,0.140315607818221,0.0450272275607709,0.277254023027629,0.120641082761561,0.0032556649966468,0.00289108216015179,0.0713221357404863,0.0327016197331545,0.131064738498657,0.00553910909597357,0.0216234015412073,0.100462906516928,0.0272840382493459,0.0417394490501048,0.00566063670813857,0.0216234015412073,0.00036458283649501,0.0433683306945797,0.174051577184431,0.0433683306945797,0.0969472771236409,0.00867324648045537,0.0216234015412073,0.0505663366567445,0.0217449291533723,0.0545680764986918,0.0533358912047313,0.0272840382493459,0.121766944785066,0.0487859121783882,0.0639110897757079,0.121097177988505,0.0216234015412073,0.363974406811482,0.374018275370373,0.0234038260195636,0.122877602466861,0.0216234015412073,0.184246988577204,0.119879803574552,0.0114428010284422,0.0914381832493838,0.00036458283649501,0.285013374223596,0.0344820442115107,0.0787179773635559,0.0271625106371809,0.0234038260195636,0.0460163576304014,0.000243055224330007,0.0460163576304014,0.0218664567655373,0.082504972372288,0.0234038260195636,0.00578216432030358,0.000121527612165003,0.110886562254023,0.0938131397391591,0.0216234015412073,0.00578216432030358,0.000121527612165003,0.0477967821087577,0.0432468030824147,0.0216234015412073,0.0216234015412073,0.0234038260195636,0.0261733805675504,0.00276955454798678,0.0243929560891941,0.00276955454798678,0.0271625106371809,0.00843019125612536,0.00276955454798678,0.00553910909597357,0.00830866364396035,0.00553910909597357,0.0317124896635239,0.00276955454798678,0.00553910909597357,0.00276955454798678,0.00276955454798678,0.0243929560891941,0.00276955454798678,0.00553910909597357,0.00289108216015179,0.00301260977231679,0.00301260977231679,0.000121527612165003,0.0243929560891941,0.000121527612165003,0.00276955454798678,0.00301260977231679,0.00276955454798678,0.00276955454798678,0.0216234015412073,0.0216234015412073,0.000121527612165003,0.0262949081797154,0.00289108216015179,0.00276955454798678,0.000121527612165003,0.0265379634040454,0.0327016197331545,0.00276955454798678,0.00276955454798678,0.000121527612165003,0.00276955454798678,0.0216234015412073,0.00276955454798678,0.00276955454798678,0.00276955454798678,0.00276955454798678,0.00276955454798678,0.00276955454798678,0.00276955454798678,0.0216234015412073,0.0432468030824147,0.605455243153805,0.280845912234763,0.110782181919471,0.00291666269196008
"129",16,12.5065411650461,1.27933053502575,14,11.5865384615385,1.20829875518672,0.21650913223499,0.28598271326569,0,0,0.386595995798569,0.688779679978015,0.0574703477946005,0.00396036864227538,0.436377622637866,0.181603218062075,0.531400466851066,0.256744725465166,0.209677868146949,0.00661063328069187,0.791290669298231,0.0106311151843647,0.143987245750666,0.45124616814052,0.609691669594328,0.331989671688686,0.0577742767329984,0.323303212384264,0.032710570854925,0.778022117813059,0.0344448303199766,0.925690612550275,0.455908782909859,0.496416501895129,0.0260698809435344,0.125987356255321,0.650228589483536,0.506028613676424,0.00262020800771779,0.276776518691864,0.00533058590753167,0.337762497077261,0.0420315820354307,0.769489304293541,0.337804526318808,0.452334932108495,0.526271667378987,0.33670481872984,0.349411759937935,0.487998667550379,0.2084011834052,0.0314605801124635,0.0759200577605711,0.0013101040038589,0.0339605615973865,0.00134016063455759,0.246283447034725,0.0300302495858098,0.0459833406982684,0.122822766263615,0.130161483943898,0.0013101040038589,0.812311417631515,0.00134016063455759,0.000150283153493486,0.149898822272611,0.735411878804771,0.286918973532372,0.094436606250761,0.561211710042547,0.33494050263409,0.80119267109315,0.173652424146825,0.000120226522794789,0.0561001305293442,0.0013101040038589,0.0273799849473933,0.0013101040038589,0.096140809085114,0.0746433730188218,0.0211333938664968,0.259110614765615,0.590972305678829,0.258258941211818,0.797262359081573,0.510018009959542,0.027410041578092,0.92126742183667,0.0773537509186357,0.344346436358665,0.399718482488419,0.0247898335703742,0.443415600748066,0.332808781707133,0.123798884698378,0.127879479863448,0.461778503453351,0.0485734920752875,0.0743093874497252,0.0340807881201813,0.148982817099246,0.0458931708061723,0.296505247041139,0.106227542285491,0.00143033052665368,0.00134016063455759,0.0683667253072266,0.0300001929551111,0.125716846579032,0.00262020800771779,0.0247597769396755,0.105619684408695,0.027410041578092,0.03411084475088,0.00265026463841649,0.0247597769396755,9.01698920960914e-05,0.0495496105100497,0.170480253165538,0.0495496105100497,0.0994332065891961,0.00402048190367278,0.0247597769396755,0.0485133788138901,0.0247898335703742,0.054820083156184,0.049823482817749,0.027410041578092,0.116850047490418,0.0521397618870688,0.0502476382789417,0.125442974271333,0.0247597769396755,0.343944756538589,0.357687929442843,0.0211333938664968,0.121816591198154,0.0247597769396755,0.165158277237444,0.0956952069726603,0.00533058590753167,0.077717793118431,9.01698920960914e-05,0.26305479243887,0.0263738098819323,0.080829850838321,0.0273799849473933,0.0211333938664968,0.0508296578832099,6.01132613973943e-05,0.0508296578832099,0.0248198902010729,0.0689411639219128,0.0211333938664968,0.00268032126911519,3.00566306986971e-05,0.125108988702236,0.0980329326932411,0.0247597769396755,0.00268032126911519,3.00566306986971e-05,0.0472032748100312,0.049519553879351,0.0247597769396755,0.0247597769396755,0.0211333938664968,0.0224434978703557,0.0013101040038589,0.0260698809435344,0.0013101040038589,0.0273799849473933,0.00396036864227538,0.0013101040038589,0.00262020800771779,0.00393031201157669,0.00262020800771779,0.0250637058780734,0.0013101040038589,0.00262020800771779,0.0013101040038589,0.0013101040038589,0.0260698809435344,0.0013101040038589,0.00262020800771779,0.00134016063455759,0.00137021726525629,0.00137021726525629,3.00566306986971e-05,0.0260698809435344,3.00566306986971e-05,0.0013101040038589,0.00137021726525629,0.0013101040038589,0.0013101040038589,0.0247597769396755,0.0247597769396755,3.00566306986971e-05,0.0224735545010544,0.00134016063455759,0.0013101040038589,3.00566306986971e-05,0.0225336677624517,0.0300001929551111,0.0013101040038589,0.0013101040038589,3.00566306986971e-05,0.0013101040038589,0.0247597769396755,0.0013101040038589,0.0013101040038589,0.0013101040038589,0.0013101040038589,0.0013101040038589,0.0013101040038589,0.0013101040038589,0.0247597769396755,0.049519553879351,0.693273754310914,0.253600726397961,0.0524041601543558,0.000721359136768731
"158",12,14.856448943875,0.807730033289507,10,11.5865384615385,0.863070539419087,0.347787880372656,0.39064587973274,0,0,0.257909265723703,0.855760610599327,0.123761132481452,0.0422542970996055,0.875145413340557,0.16824445878819,0.622404388138128,0.794978846678978,0.68006088789282,0.0833655446984085,0.795020302267416,0.20327013899241,0.850758101752723,0.185524767541245,0.493084633200712,0.0633736385463911,0.128350835978383,0.292912887120891,0.123547437638931,0.666813139156672,0.284580785025456,0.960533766875237,0.219742707147791,0.65615992707219,0.0013567443433243,0.360817268082054,0.718356429525774,0.746702496580259,0.00228609900160508,0.626877030887763,0.121047643794804,0.51693307754018,0.325674527130538,0.706816348242114,0.421961877421313,0.815906552090273,0.523267350764727,0.692594868100896,0.582960213820397,0.217936514312392,0.334081204514167,0.200054685332524,0.428860768597545,0.00114304950080254,0.0470401899453374,0.0399681980980004,0.13468510920293,0.0436110414429298,0.11806339047116,0.043340276805935,0.291185822886997,0.00114304950080254,0.123740964962107,0.0399681980980004,0.194125742985989,0.041250367153131,0.120813781432937,0.209049930762557,0.0442871369579365,0.14437395564169,0.492736372117173,0.0665920133646272,0.0449107159917811,0.155300594388792,0.0449677857862541,0.00114304950080254,0.00249979384412684,0.00114304950080254,0.166495335747263,0.0828810852188919,0.00137424983704499,0.180351049311222,0.0885292319063721,0.244232236014825,0.0631628648622196,0.0605635157645171,0.0413249424413247,0.469698589533728,0.201642630012091,0.177811691166343,0.0582994755699437,0.0390388434397196,0.217491619133628,0.594299657917172,0.00106847421260881,0.198623365701006,0.0224540269830782,0.0815243408755676,0.0394662331247632,0.202340784334129,0.161172466940853,0.00158794467956675,0.127076141394914,0.0545745824651593,0.156443643889594,0.0399681980980004,0.0429303926146122,0.00478589284573191,0.011390930707273,0.00228609900160508,0.000213694842521762,0.0453951754712976,0.0413249424413247,0.241165932931327,0.041111247598803,0.000213694842521762,0.116475445791594,0.0392525382822414,0.244786717469225,0.0392525382822414,0.121919928658612,0.119904594294001,0.000213694842521762,0.00387404368117182,0.0390388434397196,0.0826498848826494,0.00501709318197436,0.0413249424413247,0.0079792876985861,0.0027134886866486,0.164907391067697,0.0456263758075401,0.000213694842521762,0.574099534631381,0.499843374951951,0.00137424983704499,0.0467869308020633,0.000213694842521762,0.373604507433404,0.217645323023326,0.121047643794804,0.283882630703417,0.116475445791594,0.490092905405407,0.00594644784025514,0.00635633203157798,0.00249979384412684,0.00137424983704499,0.00157043918584606,0.0776502971943958,0.00157043918584606,0.0778639920369175,0.396946433486324,0.00137424983704499,0.0799363961960008,0.0388251485971979,0.00221152371341135,0.00430143336621535,0.000213694842521762,0.0799363961960008,0.0388251485971979,0.00273099418036929,0.000427389685043524,0.000213694842521762,0.000213694842521762,0.00137424983704499,0.00251729933784752,0.00114304950080254,0.0013567443433243,0.00114304950080254,0.00249979384412684,0.0422542970996055,0.00114304950080254,0.00228609900160508,0.00342914850240761,0.00228609900160508,0.0048033983394526,0.00114304950080254,0.00228609900160508,0.00114304950080254,0.00114304950080254,0.0013567443433243,0.00114304950080254,0.00228609900160508,0.0399681980980004,0.0787933466951983,0.0787933466951983,0.0388251485971979,0.0013567443433243,0.0388251485971979,0.00114304950080254,0.0787933466951983,0.00114304950080254,0.00114304950080254,0.000213694842521762,0.000213694842521762,0.0388251485971979,0.0413424479350454,0.0399681980980004,0.00114304950080254,0.0388251485971979,0.118992745129441,0.00478589284573191,0.00114304950080254,0.00114304950080254,0.0388251485971979,0.00114304950080254,0.000213694842521762,0.00114304950080254,0.00114304950080254,0.00114304950080254,0.00114304950080254,0.00114304950080254,0.00114304950080254,0.00114304950080254,0.000213694842521762,0.000427389685043524,0.00598345559060934,0.0164909980445398,0.0457219800321015,0.931803566332749
"161",16,15.3461731180145,1.04260520697619,13,11.5865384615385,1.12199170124481,0.249400923002173,0.289792725850606,0,0,0.258914647524336,0.853959891291953,0.12404661654781,0.042500098755534,0.875973204595186,0.168643186482939,0.622559874896082,0.791717928197335,0.678730996744077,0.0837147649066185,0.79488706207525,0.203502465546523,0.850307316510784,0.186786183215859,0.491813010343998,0.0650975180576062,0.128992840304362,0.292908519236122,0.123845307500532,0.666877557463153,0.284652167630274,0.96075227191598,0.220679267062739,0.656441353970899,0.00148674165172798,0.359978633833612,0.719157977777355,0.746896983584013,0.00257086520889917,0.628449084325211,0.121073133244354,0.514689173100916,0.326062340442605,0.706415777687295,0.422979680711624,0.814979445803927,0.520854855913201,0.692200854702471,0.58417755416386,0.217924499964657,0.334597579416511,0.199847476780453,0.426971170110323,0.00128543260444959,0.0478431382206108,0.0399292335466349,0.135158523116647,0.043986840407262,0.117423946864315,0.0433111373306792,0.291493553519142,0.00128543260444959,0.125680442383376,0.0399292335466349,0.193219004710926,0.0411370878303052,0.122505650032641,0.209573162879934,0.0441997542266037,0.144901616374223,0.492750193630544,0.0668607330924906,0.0449991880296856,0.154575203768741,0.04547358205899,0.00128543260444959,0.00277217425617756,0.00128543260444959,0.166362813414161,0.0828377527827573,0.00129123499048122,0.181710426346777,0.0881551687188063,0.244159356961492,0.0630044352791419,0.0609797400342947,0.0414159751983628,0.468948452359144,0.201340020818212,0.178268351400048,0.0592742821771935,0.0388451099894637,0.217717388531347,0.592557492582995,0.00100654523639195,0.198081847760667,0.0232187536020022,0.0813510111310294,0.0392477280840205,0.202418341989352,0.160729281808963,0.00149254403775961,0.12695412630255,0.0557686476666499,0.155860636373191,0.0399292335466349,0.0427130125748757,0.00534303946507673,0.0121844253539447,0.00257086520889917,0.000201309047278389,0.0458762001535468,0.0414159751983628,0.241062142931537,0.0412146661510845,0.000201309047278389,0.115931402826556,0.0390464190367421,0.244254342440366,0.0390464190367421,0.121682862772221,0.119787700639905,0.000201309047278389,0.00406340924665878,0.0388451099894637,0.0828319503967257,0.00534884185110837,0.0414159751983628,0.00813262087934919,0.00297348330345595,0.164870269376401,0.0458820025395784,0.000201309047278389,0.573313375730554,0.500273084982026,0.00129123499048122,0.0469719284827812,0.000201309047278389,0.374319701529836,0.219336077280507,0.121073133244354,0.283573846459135,0.115931402826556,0.488994683682101,0.00643296540827956,0.0070310901640831,0.00277217425617756,0.00129123499048122,0.00168805069900637,0.0772876018843706,0.00168805069900637,0.077488910931649,0.395453444811095,0.00129123499048122,0.0798584670932697,0.0386438009421853,0.00229197784084153,0.00446602734121556,0.000201309047278389,0.0798584670932697,0.0386438009421853,0.0027779766422092,0.000402618094556779,0.000201309047278389,0.000201309047278389,0.00129123499048122,0.00257666759493081,0.00128543260444959,0.00148674165172798,0.00128543260444959,0.00277217425617756,0.042500098755534,0.00128543260444959,0.00257086520889917,0.00385629781334876,0.00257086520889917,0.00514753280382998,0.00128543260444959,0.00257086520889917,0.00128543260444959,0.00128543260444959,0.00148674165172798,0.00128543260444959,0.00257086520889917,0.0399292335466349,0.0785730344888202,0.0785730344888202,0.0386438009421853,0.00148674165172798,0.0386438009421853,0.00128543260444959,0.0785730344888202,0.00128543260444959,0.00128543260444959,0.000201309047278389,0.000201309047278389,0.0386438009421853,0.0412204685371161,0.0399292335466349,0.00128543260444959,0.0386438009421853,0.118508070421487,0.00534303946507673,0.00128543260444959,0.00128543260444959,0.0386438009421853,0.00128543260444959,0.000201309047278389,0.00128543260444959,0.00128543260444959,0.00128543260444959,0.00128543260444959,0.00128543260444959,0.00128543260444959,0.00128543260444959,0.000201309047278389,0.000402618094556779,0.0056366533237949,0.0154948198857746,0.0514173041779834,0.927451222612447
